Distance_mi,Temperature_F,Wind_Chill_F,Humidity,Pressure_in,Visibility_mi,Wind_Speed_mph,Precipitation_in,HighLowSeverity
1.146,89,89,65,29.88,10,8,0,0
4.039,72,72,84,30.07,10,6,0,0
0.174,65,65,75,29.83,10,5,0,0
0.01,71,71,84,30.12,9,10,0,0
0.623,72,72,15,26.63,10,12,0,0
1.067,52,52,82,29.27,10,5,0,0
0.528,64,64,96,30.09,9,6,0.01,1
1.121,74,74,38,28.45,10,13,0,0
0.646,74,74,87,29.33,1,7,0.25,0
0.286,40,40,99,30.18,0.5,0,0,0
0.205,65,65,54,30.02,10,3,0,0
0.062,89,89,59,29.99,10,13,0,0
0.122,89,89,40,29.86,10,6,0,0
0.974,61,61,70,29.07,10,6,0,0
0.16,37,37,57,29.18,10,0,0,0
0.051,88,88,22,29.84,10,9,0,0
1.333,80,80,87,30.01,2,6,0.05,0
0.912,43,36,56,29.84,10,13,0,0
0.453,77,77,90,29.99,10,0,0,0
0.427,46,44,100,29.83,10,6,0,0
0.186,87,87,53,30.11,10,16,0,0
0.176,68,68,61,29.76,10,13,0,0
2.287,67,67,90,29.97,10,9,0,0
0.018,55,55,93,29.14,10,3,0,0
0.156,77,77,69,30,10,21,0,0
0.164,78,78,68,30.14,10,12,0,0
0.765,77,77,61,27.18,10,6,0,0
2.09,79,79,38,30.04,10,8,0,0
0.026,79,79,69,29.15,10,7,0,0
0.04,75,75,62,30.06,10,0,0,1
0.763,75,75,66,29.82,10,5,0,0
0.345,63,63,58,30.02,10,5,0,0
0.162,84,84,76,29.85,10,7,0,0
0.047,66,66,43,30.06,10,0,0,0
4.051,47,44,90,24.75,5,7,0.17,0
1.103,92,92,50,29.38,10,13,0,0
0.639,87,87,41,28.83,10,26,0,0
0.086,90,90,21,29.02,8,15,0,0
1.576,86,86,65,29.94,10,22,0,0
0.056,49,49,51,29.95,10,3,0,0
0.378,86,86,51,29.75,10,3,0,0
0.076,48,43,52,24.91,10,10,0,0
1.755,92,92,12,29.47,10,5,0,0
1.145,75,75,69,28.56,10,3,0,0
0.086,76,76,62,29.78,10,8,0,0
0.033,32,24,37,29.63,10,9,0,0
1.915,66,66,63,29.52,10,7,0,0
0.019,77,77,64,30.05,10,10,0,0
0.083,56,56,87,29.61,8,0,0,0
0.757,46,44,76,28.78,5,5,0,0
0.381,73,73,44,29.87,10,29,0,0
0.175,78,78,74,30.12,10,16,0,0
0.048,39,39,67,29.72,10,3,0,0
0.05,20,12,68,28.36,9,6,0,0
0.658,47,39,16,23.73,10,21,0,0
0.09,85,85,74,30.04,10,9,0,0
0.285,65,65,45,29.08,10,6,0,0
0.034,46,44,63,29.79,7,5,0,0
0.709,64,64,87,29.19,5,3,0.12,0
0.062,32,26,88,29.3,9,7,0,0
0.268,66,66,65,29.82,10,6,0,0
0.549,66,66,59,29.55,10,21,0,0
0.011,75,75,82,29.98,10,14,0,0
0.067,83,83,60,29.84,10,16,0,0
2.509,79,79,69,30.14,10,7,0,0
1.425,74,74,35,30.06,10,5,0,0
0.193,70,70,71,29.41,10,9,0,0
1.409,44,40,71,25.58,10,7,0,0
0.125,78,78,43,29.06,10,7,0,0
0.15,93,93,54,29.68,10,9,0,0
1.749,50,50,59,29.39,10,10,0,0
0.914,72,72,26,28.93,10,0,0,0
0.279,28,22,88,29.22,1,6,0,0
2.444,26,16,88,28.63,0.5,12,0.03,0
0.007,75,75,82,28.96,7,7,0,0
0.19,83,83,47,30.16,10,15,0,0
0.133,12,4,84,29.16,7,5,0,0
0.271,61,61,52,30.14,10,0,0,0
1.173,75,75,57,29.87,10,5,0,0
0.197,79,79,62,30.06,10,6,0,0
0.146,64,64,60,29.9,10,3,0,0
0.426,58,58,87,29.9,10,17,0,0
0.351,82,82,23,29.32,10,5,0,0
1.007,56,56,36,28.74,9,15,0,0
0.776,64,64,40,30.03,10,6,0,0
0.677,70,70,93,30.12,10,0,0,0
2.522,54,54,72,29.95,10,5,0,0
0.048,75,75,41,30.08,10,7,0,0
0.397,31,21,64,29.13,10,13,0,0
0.182,61,61,83,29.76,10,0,0,0
0.018,55,55,61,29.79,10,6,0,0
0.154,48,45,61,29.81,10,6,0,0
0.054,76,76,100,29.92,10,3,0.01,0
0.112,46,44,51,29.34,10,5,0,0
0.746,75,75,84,30.01,10,8,0,0
0.235,76,76,60,29.65,10,9,0,0
0.079,60,60,44,30.05,10,9,0,0
0.028,77,77,82,30.03,10,0,0,0
2.151,78,78,19,30.09,10,0,0,0
1.417,71,71,39,29.69,10,7,0,0
0.192,85,85,61,29.95,10,9,0,0
0.313,79,79,97,29.96,10,6,0,0
0.051,74,74,41,30.14,10,13,0,0
0.038,54,54,62,29.64,10,8,0,0
0.902,72,72,64,30.05,10,9,0,0
0.226,33,33,70,29.41,10,0,0,0
1.081,56,56,75,30,10,3,0,0
1.2,82,82,67,29.9,10,9,0,0
1.556,62,62,75,29.96,10,7,0,0
0.497,37,37,96,29.95,4,0,0,0
0.633,18,8.7,81,30.13,6,6.9,0,0
1.972,69,69,33,29.9,10,0,0,0
0.115,79,79,40,29.9,10,10,0,0
0.023,54,54,66,29.88,10,6,0,0
0.433,82,82,67,29.86,10,6,0,0
0.155,83,83,53,30.02,10,9,0,0
0.186,66,66,78,29.75,10,6,0,0
0.626,64,64,72,29.75,10,7,0,0
0.176,70,70,27,29.48,10,3,0,0
0.064,50,50,35,29.78,10,0,0,0
0.082,46,44,93,29.85,3,5,0,0
0.014,86,86,49,30.19,10,17,0,0
0.897,66,66,70,29.78,10,8,0,0
0.714,77,77,84,30.07,8,15,0,0
4.132,52,52,80,25.73,10,12,0.02,0
1.006,108,108,13,29.31,8,14,0,0
0.754,84,84,40,29.88,10,8,0,0
0.652,57,57,72,27.57,9,0,0,0
0.302,47,44,46,28.72,10,6,0,0
0.011,74,74,37,28.19,10,14,0,0
1.711,63,63,55,29.87,4,0,0,0
0.133,64,64,34,29.21,13,3,0,0
0.149,39,39,21,24.42,10,0,0,0
0.063,74,74,85,29.2,10,6,0,0
0.008,76,76,76,30.01,10,6,0,0
0.064,75,75,79,29.48,10,8,0,0
2.147,70,70,87,28.83,10,8,0,0
1.154,67,67,79,30.23,10,10,0,0
0.047,82,82,52,29.74,10,6,0,0
0.868,26,18,92,25.54,8,7,0,0
0.023,73,73,64,30.07,10,3,0,0
0.008,64,64,41,30.15,10,12,0,0
0.515,50,50,87,28.66,7,5,0,0
0.284,72,72,76,28.82,10,14,0,0
4.386,58,58,32,30.13,10,7,0,0
0.58,60,60,62,29.92,9,21,0,0
1.979,77,77,18,29.17,10,0,0,0
0.203,31,31,76,30.19,10,3,0,0
2.223,51,51,86,29.17,9,0,0,0
0.159,90,90,13,28.82,10,8,0,0
0.238,53,53,89,29.98,4,0,0,0
0.496,59,59,100,30.06,2,3,0.02,0
0.168,45,42,48,29.09,10,6,0,0
0.494,76,76,60,26.87,5,3,0,0
0.253,54,54,48,29.88,10,9,0,0
0.069,6,-7,69,29.22,10,8,0,0
0.781,44,42,82,29.33,10,5,0,0
4.223,29,29,92,23.99,0.25,3,0,0
0.074,79,79,94,29.93,10,9,0.12,0
0.988,74,74,55,28.72,10,0,0,0
0.008,67,67,84,30.04,10,5,0,0
0.038,81,81,88,29.79,10,8,0,0
0.216,47,42,52,30.58,10,10,0,0
0.002,89,89,32,29.87,10,7,0,0
0.212,100,100,16,29.25,9,9,0,0
0.049,81,81,45,29.69,10,9,0,0
1.74,43,34,76,28.86,10,21,0,0
0.077,44,44,47,29.99,10,3,0,0
2.173,67,67,81,29.75,10,5,0,0
0.144,19,6.1,62,29.94,3,12.7,0,0
0.284,97,97,40,29.02,10,12,0,0
3.675,61,61,60,29.87,10,12,0,0
0.694,67,67,70,29.95,10,16,0,0
3.375,50,50,94,29.39,10,8,0,1
2.471,78,78,52,29.86,10,10,0,0
0.445,80,80,74,29.87,9,6,0,0
0.054,46,39,73,28.91,10,16,0.05,0
0.302,32,32,88,30.05,10,0,0,0
0.357,66,66,59,29.97,10,3,0,0
2.405,67,67,90,28.84,10,3,0,0
0.211,71,71,53,30.17,10,5,0,0
0.207,78,78,42,29.59,10,9,0,0
1.755,58,58,78,29.84,10,5,0,0
0.809,74,74,79,29.06,10,12,0,0
0.025,67,67,30,29.96,10,0,0,0
0.468,75,75,80,30.02,10,8,0,0
0.775,46,44,89,29.81,5,5,0,0
0.051,74,74,43,29.88,10,8,0,0
1.213,50,50,71,30.02,10,7,0,0
1.818,81,81,15,28.82,10,0,0,0
0.657,63,63,72,28.69,7,21,0.01,0
2.55,54,54,100,29.36,3,20,0.19,0
0.393,90,90,40,29.28,7,8,0,0
1.519,55,55,38,28.58,10,7,0,0
0.177,72,72,91,30.11,10,5,0.05,0
0.084,32,26,56,30.03,10,6,0,0
0.902,46,42,68,25.99,10,7,0,0
0.694,56,56,97,29.81,10,5,0.01,0
0.149,73,73,90,29.1,4,3,0.04,0
0.049,39,39,94,30.09,10,0,0,0
1.026,54,54,22,29.59,10,10,0,0
0.011,80,80,60,29.81,10,6,0,1
1.243,64,64,72,29.7,10,0,0,0
0.072,73,73,61,30.16,10,5,0,1
0.146,50,50,93,29.74,5,0,0,0
2.294,46,42,63,30.29,10,8,0,0
0.057,82,82,23,29.19,5,3,0,0
0.252,39,32,79,29.11,10,12,0,0
0.434,74,74,32,26.3,3,13,0,0
0.115,98,98,30,28.9,10,15,0,0
0.089,73,73,38,29.86,10,15,0,1
0.258,61,61,87,29.45,2,0,0.01,0
0.084,70,70,97,30.15,0.5,5,0,0
1.225,91,91,27,29.33,6,8,0,0
0.02,37,32,81,27.52,10,7,0,0
0.053,74,74,69,29.63,10,16,0,0
0.457,21,6,74,28.06,10,21,0,0
0.484,43,38,71,29.94,10,8,0,0
0.028,83,83,46,29.25,10,10,0,0
1.451,91,91,48,29.5,10,10,0,0
1.594,58,58,70,30.03,10,6,0,0
0.483,48,48,89,30.1,10,0,0,1
0.403,52,52,100,29.77,10,0,0,0
4.049,74,74,82,28.95,8,5,0,0
0.13,91,91,53,30.08,10,15,0,0
2.896,71,71,41,29.98,10,9,0,0
0.047,75,75,91,30.11,10,3,0,0
0.164,76,76,79,29.12,10,12,0,0
0.386,74,74,85,29.96,10,10,0,0
0.017,77,77,30,30.12,10,9,0,0
1.25,71,71,70,29.62,8,7,0,0
0.047,54,54,64,29.99,10,13,0,0
0.517,66,66,37,29.61,10,0,0,0
0.195,72,72,64,29.66,10,3,0,0
0.088,57,57,37,29.04,10,8,0,0
0.333,19,19,86,28.59,10,0,0,0
6.23,73,73,61,29.76,10,7,0,0
0.042,80,80,35,24.08,10,6,0,0
0.249,68,68,84,29.73,10,7,0,0
0.417,79,79,82,30.02,10,6,0,0
0.019,92,92,11,25.85,7,26,0,0
0.191,73,73,61,29.67,10,7,0,0
0.421,88,88,25,26.92,10,12,0,0
0.076,39.9,31.1,97,29.74,3,17.3,0,0
0.201,77,77,64,30.05,10,10,0,0
0.277,71,71,66,29.39,10,9,0,0
0.026,36,36,100,30.18,0.25,0,0,0
0.105,71,71,84,30.05,10,16,0,0
0.23,76,76,46,30.1,10,0,0,0
0.014,45,40,81,29.55,5,8,0,0
1.176,44,44,82,29.83,10,3,0,0
0.909,45,36,18,23.71,10,23,0,0
0.795,75,75,38,28.46,10,10,0,0
2.991,14,2,91,28.95,3,9,0,0
0.057,43,38,60,29.78,10,9,0,0
0.174,53,53,57,30.19,10,7,0,0
0.068,78,78,76,28.76,10,9,0,0
0.127,84,84,79,30,10,7,0,0
1.471,102,102,15,29.62,10,6,0,0
1.655,98,98,31,28.54,10,13,0,0
0.213,94,94,19,29.34,9,8,0,0
3.317,52,52,49,28.84,10,3,0,0
0.056,49,49,50,30.01,10,0,0,0
0.079,76,76,69,30.07,10,8,0,0
0.113,71,71,51,29.88,10,15,0,0
0.482,79,79,77,29.99,10,3,0,0
0.283,61,61,70,29.87,10,5,0,0
0.383,62,62,58,29.24,9,0,0,0
1.269,85,85,80,30.07,10,0,0,0
0.34,57,57,29,24.46,10,9,0,0
0.686,82,82,74,29.21,10,0,0,0
0.681,59,59,100,29.97,0,0,0,0
0.499,57,57,69,29.79,10,5,0,0
0.886,74,74,79,28.84,10,6,0.02,0
0.025,57,57,64,29.75,10,9,0,0
0.054,86,86,63,29.84,10,3,0.01,0
0.088,82,82,70,29.22,10,6,0,0
0.028,82,82,45,30.08,10,5,0,0
0.516,46,42,44,30.18,10,8,0,0
10.214,72,72,87,28.9,10,0,0,0
0.973,53,53,86,29.53,1,15,0.01,0
0.09,64,64,75,29.3,10,3,0,0
0.3,62,62,35,29.83,10,0,0,0
0.203,42,42,55,28.57,10,3,0,0
0.034,55,55,44,29.65,10,0,0,0
0.055,78,78,54,29.76,10,8,0,0
0.038,78,78,40,29,10,13,0,0
4.287,48,45,37,27.22,10,7,0,0
1.746,32,22,93,28.76,1,15,0.04,0
0.511,69,69,90,29.32,10,0,0,0
0.066,81,81,52,30.07,10,3,0,0
2.784,30,24,82,29.74,10,6,0,0
0.465,73,73,93,29.74,7,0,0,0
3.43,85,85,27,29.97,10,0,0,0
3.666,75,75,50,29.74,10,9,0,0
0.065,52,52,71,29.34,10,7,0,0
0.386,77,77,78,30.14,10,9,0,0
0.207,61,61,63,27.94,10,12,0,0
0.159,40,40,73,29.92,10,3,0,0
1.931,53,53,89,29.52,10,10,0.01,0
0.102,83,83,60,30.19,10,8,0,0
0.283,73,73,48,29.32,10,8,0,0
0.816,63,63,63,28.71,10,0,0,0
1.403,78,78,84,29.9,10,7,0,0
0.99,61,61,82,30.06,10,8,0,0
1.4,63,63,34,29.23,10,0,0,0
0.13,53,53,86,29.97,5,0,0,0
1.076,57,57,55,29.83,10,10,0,0
0.174,76,76,82,30.08,10,8,0,0
0.007,45,40,93,25.36,8,9,0.04,0
0.46,19,9,59,29.34,10,8,0,0
0.055,83,83,60,30.11,10,16,0,0
0.165,86,86,59,29.28,10,6,0,0
0.119,73,73,76,28.48,7,6,0,0
1.511,56,56,62,29.53,2,8,0.01,0
0.079,74,74,76,30.02,10,6,0,0
0.66,41,33,62,27.58,10,16,0,0
0.199,30,21,85,28.86,2,12,0,0
1.51,15,-1,80,27.07,0.75,17,0,0
2.734,76,76,97,29.97,10,0,0,0
0.808,86,86,53,28.8,10,16,0,0
0.893,77,77,94,29.96,10,6,0,0
2.091,62,62,60,29.55,10,9,0,0
0.109,88,88,51,29.85,10,7,0,0
0.084,74,74,66,30.15,10,7,0,0
1.008,88,88,29,29.88,10,8,0,0
2.08,61,61,100,29.33,10,0,0,1
0.085,64,64,72,29.74,10,0,0,0
0.283,81,81,45,29.97,10,9,0,0
0.283,41,36,93,29.92,10,7,0,0
0.074,38,38,53,30.44,10,0,0,0
0.161,80,80,38,29.46,10,8,0,0
6.348,72,72,100,29.65,10,5,0,0
0.146,66,66,46,29.72,10,16,0,0
0.078,88,88,61,29.93,10,12,0,0
0.249,73,73,33,24.48,10,0,0,0
2.024,67,67,58,28.84,10,6,0,0
0.181,86,86,6,28.73,10,15,0,0
0.514,59,59,41,29.27,10,0,0,0
1.198,60,60,62,29.93,10,17,0,0
0.439,59,59,90,28.93,10,12,0.01,0
0.199,71,71,75,29.87,10,0,0,0
0.107,81,81,69,29.9,10,8,0,0
0.49,76,76,94,30.03,2,13,0.81,0
6.092,75,75,57,29.83,6,3,0,0
0.093,45,37,93,28.14,2,20,0,0
0.052,74,74,33,29.89,10,7,0,0
2.392,32,25,66,27.6,10,8,0,0
0.245,82,82,67,29.85,10,23,0,0
0.309,87,87,61,29.96,10,8,0,0
0.376,83,83,38,30.01,10,6,0,0
0.05,55,55,94,29.67,7,0,0,0
0.047,67,67,87,30.16,10,13,0,0
0.464,53,53,89,30,10,5,0,0
0.064,80,80,58,30.19,10,22,0,0
0.196,91,91,51,29.68,10,13,0,0
0.298,23,13.1,72,30.53,10,9.2,0,0
7.784,88,88,59,29.87,10,8,0,0
0.833,68,68,76,30.34,10,9,0,0
2.399,71,71,66,29.88,10,9,0,0
0.477,78,78,84,30.07,6,5,0.02,0
2.366,47,45,52,29.92,10,5,0,0
9.677,73,73,53,30.07,10,0,0,0
0.16,93,93,52,29.95,10,12,0,0
0.276,27,18,89,30.21,0.5,9.2,0,0
3.017,91,91,39,29.66,10,3,0,0
0.275,69,69,81,29.81,10,5,0,0
1.961,18,3,52,20.38,10,17,0,0
0.175,77,77,84,30.02,10,3,0,0
0.022,23,23,72,28.18,10,3,0,0
3.18,50,50,32,29.36,10,0,0,0
0.386,81,81,77,30.01,10,5,0,0
0.038,77,77,96,30.04,10,6,0,0
0.051,81,81,73,29.8,10,7,0,0
2.728,72,72,44,29.64,10,9,0,0
0.396,79,79,62,30.07,10,15,0,0
0.397,50,50,82,30.12,10,8,0,0
0.248,77,77,62,30.14,10,14,0,0
0.448,64,64,72,29.96,10,15,0,0
0.038,40,40,65,29.81,10,0,0,0
0.046,71,71,100,29.41,5,7,0.18,0
0.07,45,43,82,29.96,10,5,0,0
0.285,83,83,28,29.25,10,6,0,0
0.147,55,55,100,30.05,4,3,0,0
3.757,87,87,9,29.11,10,12,0,0
0.057,95,95,44,29.92,10,0,0,0
0.152,90,90,63,30.08,10,9,0,0
1.227,38,34,86,25.8,5,5,0.01,0
0.056,71,71,99,28.99,4,0,0,0
0.031,61,61,55,29.56,10,14,0,0
0.325,59,59,96,29.97,2,5,0.01,0
0.158,67,67,63,29.79,2,5,0,0
0.688,48,46,82,29.91,8,6,0,0
0.042,70,70,87,30.22,1,3,0,0
0.147,77,77,84,30.03,10,7,0,0
0.18,80,80,67,28.78,10,6,0,0
0.013,71,71,42,29.13,10,8,0,0
1.517,30,20,79,25.38,10,14,0,0
0.469,94,94,47,29.42,10,6,0,0
0.055,75,75,94,29.77,9,7,0,0
1.231,82,82,41,25.07,7,3,0,0
4.174,77,77,89,29.95,10,0,0,0
0.228,57,57,18,24.5,10,10,0,0
3.008,72,72,59,29.04,10,6,0,0
0.15,81,81,85,29.93,10,5,0,0
0.302,75,75,66,30.11,10,9,0,0
0.21,70,70,81,30.06,10,5,0,0
0.024,42,35,47,29.59,10,14,0,0
0.071,68,68,78,29.76,10,12,0,0
1.714,86,86,67,29.97,10,15,0,0
8.035,83,83,72,30.06,10,0,0,0
0.026,76,76,27,29.84,10,18,0,0
0.115,78,78,71,30.02,10,8,0,0
0.125,52,52,77,29.42,9,10,0,0
0.69,98,98,27,29.01,10,13,0,0
0.601,66,66,81,30.15,10,7,0,0
0.031,73,73,100,29,10,3,0,0
0.051,71,71,78,30.02,10,8,0,0
0.055,82,82,10,27.25,10,0,0,0
0.703,68,68,90,29.91,9,0,0,0
0.022,73,73,76,29.97,10,9,0,0
0.154,76,76,85,30.04,10,0,0,0
4.129,48,44,96,28.25,7,9,0.02,0
3.241,32,32,59,29.26,10,0,0,0
0.073,35,35,82,30.04,6,0,0,0
0.126,73,73,88,27.02,3,10,0,0
0.154,84,84,72,29.94,10,10,0,0
0.277,65,65,39,28.93,10,6,0,0
0.02,46,42,33,29.71,10,7,0,0
0.198,62,62,72,29.27,10,17,0,0
0.085,45,40,80,30.16,10,10,0,0
0.108,33,25,59,28.73,10,9,0,0
0.074,77,77,69,30.03,10,12,0,0
1.953,84,84,51,27.64,10,13,0,0
0.605,72,72,60,29.89,8,6,0,0
0.084,66,66,52,29.06,10,8,0,0
1.841,57,57,40,28.51,10,3,0,0
2.25,53,53,35,30.35,10,8,0,0
1.869,64,64,88,29.83,10,6,0,0
0.053,62,62,67,30.12,10,3,0,0
0.938,57,57,96,29.15,6,12,0,0
0.12,55,55,89,30.05,1,3,0,0
2.351,65,65,65,29.13,10,0,0,0
1.265,56,56,84,29.52,6,5,0,0
0.652,76,76,50,29.08,10,0,0,0
0.044,82,82,37,29.42,10,5,0,0
0.183,90,90,46,29.89,10,9,0,0
0.691,74,74,76,29.61,7,3,0,0
0.191,66,66,60,29.92,10,14,0,0
0.201,43,43,100,30.13,10,0,0,0
0.522,71,71,63,30.14,10,5,0,0
0.264,39,36,93,29.39,2,5,0,0
1.297,61,61,24,30.1,10,5,0,0
0.138,66,66,60,29.85,10,9,0,0
0.078,72,72,68,29.63,10,9,0,0
0.123,65,65,47,29.26,10,8,0,0
0.189,49,44,33,25.59,10,14,0,0
1.358,40,40,100,29.86,10,3,0,0
1.08,80,80,48,29.68,10,6,0,0
1.211,79,79,44,29.92,10,7,0,0
0.127,53,53,47,30.11,10,7,0,0
0.082,75,75,100,29.94,8,0,0,0
0.051,83,83,82,30,10,6,0,0
1.765,86,86,49,29.08,10,20,0,0
2.989,30,20,51,29.56,10,14,0,0
0.083,46,42,93,27.26,5,8,0,0
4.35,82,82,27,29.17,10,7,0,0
0.019,70,70,21,27.22,10,20,0,0
0.011,87,87,63,29.4,10,5,0,0
0.086,86,86,16,29.21,8,15,0,0
0.007,52,52,100,29.28,0.25,0,0,0
3.216,80,80,90,29.84,6,14,0.14,0
0.065,71,71,22,30.18,10,7,0,0
0.021,76,76,79,29.4,10,3,0,0
0.157,44,44,96,29.19,4,0,0,0
0.033,59,59,42,29.93,10,8,0,0
0.044,76,76,85,29.35,8,3,0,0
0.184,85,85,46,29.75,10,8,0,0
0.074,79,79,57,29.71,10,0,0,0
0.062,69,69,61,29.35,10,10,0,0
0.267,77,77,94,29.94,10,8,0,0
1.041,42,42,55,28.57,10,3,0,0
0.806,32,23,79,27.53,10,13,0,0
0.434,45,40,39,28.96,10,8,0,1
2.019,62,62,56,29.63,10,14,0,0
0.413,52,52,100,28.39,7,8,0.17,0
0.138,81,81,85,30.07,10,6,0,0
0.344,90,90,59,30,10,10,0,0
0.195,48,48,100,30.11,5,0,0,0
0.117,43,39,49,26.81,10,7,0,0
0.054,54,54,77,29.98,10,0,0,0
0.935,57,57,62,30.03,10,10,0,0
2.195,90,90,42,29.45,10,6,0,0
3.15,75,75,87,29.97,6,0,0.05,0
0.06,87,87,45,29.67,10,6,0,0
1.057,56,56,80,29.48,10,0,0,0
0.385,74,74,52,25.86,10,9,0,0
0.31,92,92,22,29.61,10,13,0,0
0.065,79,79,56,29.87,10,16,0,0
0.267,85,85,15,29.99,10,6,0,0
3.77,79,79,88,30,10,0,0,0
0.527,79,79,38,29.86,10,12,0,0
0.942,65,65,95,28.82,7,0,0,0
0.963,64,64,48,29.82,10,14,0,0
0.059,68,68,63,29.69,10,10,0,0
1.929,75,75,87,30.04,10,5,0,0
0.118,92,92,54,30.02,9,13,0,0
1.86,42,42,85,29.45,10,0,0,0
0.379,64,64,38,28.7,10,7,0,0
0.644,73,73,100,29.35,1,3,0.34,0
2.501,75,75,38,29.78,10,12,0,0
0.109,88,88,65,30.03,10,13,0,0
0.047,63,63,37,25.65,10,18,0,0
0.03,45,43,90,29.7,10,5,0.01,0
0.337,56,56,87,29.97,10,10,0,1
0.758,45,39,100,28.42,10,12,0,0
6.622,82,82,58,30.11,10,12,0,0
0.786,57,57,69,29.16,10,6,0.02,0
0.228,79,79,58,29.59,10,6,0,0
0.069,72,72,22,29.5,10,10,0,0
0.403,65,65,87,30.07,10,6,0,0
0.697,72,72,73,29.32,9,5,0,0
1.269,66,66,52,25.91,10,0,0,0
0.033,69,69,73,29.75,9,5,0,0
0.133,80,80,74,30.08,10,7,0,0
4.491,68,68,78,29.91,10,3,0,0
0.075,78,78,87,29.94,10,3,0,0
0.036,80,80,38,29.07,10,0,0,0
0.783,57,57,77,29.93,1,0,0,0
0.278,24.1,16,84,30.15,0.5,6.9,0.05,0
1.235,50,50,16,24.78,10,5,0,0
1.395,52,52,32,30.23,10,0,0,0
2.436,76,76,8,25.85,10,7,0,0
0.03,68,68,40,29.23,10,3,0,0
0.046,74,74,57,29.52,10,12,0,0
0.143,30,30,64,29.51,10,0,0,1
1.917,77,77,37,29.99,9,9,0,0
0.322,83,83,56,30.08,10,14,0,0
6.685,21,2,68,23.19,10,32,0,0
0.057,69,69,84,29.9,6,0,0,0
0.206,58,58,32,30.13,10,7,0,0
0.274,76,76,42,29.16,10,0,0,0
0.016,83,83,79,30.02,10,6,0,0
4.948,95,95,49,30.05,10,9,0,0
0.042,19,19,88,29.22,10,0,0,0
0.824,80,80,74,29.96,10,12,0,0
3.695,70,70,53,30.18,10,15,0,0
0.603,56,56,69,29.93,10,0,0,0
0.617,66,66,90,29.82,10,3,0.07,0
1.528,74,74,100,29.95,7,0,0,0
0.861,48,41,89,29.11,5,20,0.17,0
0.172,46,44,96,29.91,2,5,0,0
2.887,28,22,88,29.15,1,6,0.02,0
2.368,74,74,91,29.93,5,17,0.28,0
0.502,76,76,83,30.15,10,8,0,0
0.03,20,20,92,29.76,10,3,0,0
0.532,76,76,25,26.03,10,7,0,0
0.397,35,35,78,29.38,10,0,0,0
0.014,48,43,37,29.79,10,12,0,1
1.179,73,73,93,29.44,10,8,0,0
0.27,77,77,100,29.95,10,0,0.16,0
0.479,58,58,72,29.14,9,3,0,0
0.062,75,75,87,29.93,10,7,0,0
0.488,74,74,82,30.17,10,12,0,0
0.317,16,3,59,29.04,10,12,0,0
0.125,90,90,61,30.08,10,12,0,0
0.078,93,93,39,29.22,10,6,0,0
0.235,51,51,74,29.51,10,0,0,0
0.35,75,75,83,29.3,7,23,0,0
1.02,84,84,37,28.63,10,7,0,0
0.434,82,82,47,30.06,10,3,0,0
0.088,88,88,57,29.9,10,14,0,0
1.984,65,65,19,27.01,10,8,0,0
2.556,72,72,38,28.8,10,5,0,0
0.264,72,72,68,29.83,10,5,0,0
2.785,79,79,84,30.01,10,0,0,0
2.346,89,89,63,29.98,10,6,0,0
0.575,83,83,34,28.29,10,13,0,0
0.256,79,79,17,29.96,10,0,0,0
0.049,78,78,46,29.25,10,16,0,0
5.665,21,10,81,28.72,9,10,0,0
0.08,55,55,86,28.43,9,6,0,0
0.03,83,83,65,29.67,10,10,0,0
0.395,79,79,79,30.01,10,8,0,0
0.123,72,72,66,29.51,10,7,0,0
2.334,57,57,69,29.92,10,10,0,0
1.208,80,80,40,28.55,10,16,0,0
0.107,84,84,26,29.94,10,7,0,0
0.14,45,41,82,29.24,10,7,0,0
0.253,70,70,33,29.12,10,10,0,0
0.169,80,80,60,30.21,10,14,0,0
0.361,71,71,38,28.86,10,10,0,0
0.291,43,43,93,29.52,10,0,0,0
2.606,71,71,70,29.91,10,8,0,0
0.019,58,58,87,29.48,6,0,0,0
0.054,81,81,74,29.3,10,7,0,0
0.04,94,94,43,29.61,10,9,0,0
0.151,73,73,53,30.13,10,8,0,0
0.965,70,70,51,29.83,10,5,0,0
0.719,92,92,31,29.78,10,8,0,0
0.522,55,55,64,28.94,10,0,0,0
0.558,31,20,85,28.48,7,17,0,0
0.108,52,52,93,29.27,3,3,0,0
2.129,58,58,36,30.16,10,10,0,0
1,71,71,78,28.67,10,5,0,0
0.657,59,59,87,29.88,7,3,0,0
0.212,59,59,62,29.96,10,0,0,0
0.007,81,81,74,29.27,10,0,0,0
0.918,54,54,77,30.02,3,0,0,0
0.657,63,63,84,29.8,7,8,0,0
0.193,68,68,78,29.29,10,5,0,0
1.72,49,45,39,29.41,10,8,0,0
0.131,58,58,81,29.8,10,5,0,0
0.063,59,59,31,30.08,10,0,0,0
0.983,67,67,21,28.91,10,8,0,0
0.139,68,68,39,29.27,10,12,0,0
1.971,75,75,32,24.37,10,15,0,0
1.951,78,78,81,30.09,10,3,0,0
0.005,64,64,78,29.79,10,5,0,0
0.887,34,30,35,23.96,10,5,0,0
1.51,56,56,60,29.57,10,0,0,0
1.232,87,87,69,30,10,14,0,0
0.036,79,79,58,29.71,10,0,0,0
0.399,69,69,68,29.87,10,5,0,0
0.153,50,50,54,30.15,10,10,0,0
0.015,56,56,24,29.94,10,20,0,0
0.022,41,33,55,29.76,10,16,0,0
0.534,56,56,82,29.72,10,8,0,0
